antibody,binds
GC1300,Wuhan-Hu-1
GC1301,Omicron BA.2/BA.5
GC1301,Wuhan-Hu-1
GC1302,Omicron BA.2/BA.5
GC1302,Wuhan-Hu-1
GC1303,Omicron BA.2/BA.5
GC1303,Wuhan-Hu-1
GC1304,Omicron BA.2/BA.5
GC1304,Wuhan-Hu-1
GC1305,Omicron BA.2/BA.5
GC1305,Wuhan-Hu-1
GC1306,Omicron BA.2/BA.5
GC1306,Wuhan-Hu-1
GC1307,Omicron BA.2/BA.5
GC1307,Wuhan-Hu-1
GC1310,Omicron BA.2/BA.5
GC1310,Wuhan-Hu-1
GC1311,Omicron BA.2/BA.5
GC1311,Wuhan-Hu-1
GC1313,Omicron BA.2/BA.5
GC1313,Wuhan-Hu-1
GC1314,Omicron BA.2/BA.5
GC1314,Wuhan-Hu-1
GC1316,Omicron BA.2/BA.5
GC1316,Wuhan-Hu-1
GC1317,Omicron BA.2/BA.5
GC1317,Wuhan-Hu-1
GC1318,Omicron BA.2/BA.5
GC1318,Wuhan-Hu-1
GC1319,Omicron BA.2/BA.5
GC1319,Wuhan-Hu-1
GC1320,Omicron BA.2/BA.5
GC1320,Wuhan-Hu-1
GC1321,Omicron BA.2/BA.5
GC1321,Wuhan-Hu-1
GC1322,Omicron BA.2/BA.5
GC1322,Wuhan-Hu-1
GC1323,Omicron BA.2/BA.5
GC1323,Wuhan-Hu-1
GC1324,Omicron BA.2/BA.5
GC1324,Wuhan-Hu-1
GC1327,Omicron BA.2/BA.5
GC1327,Wuhan-Hu-1
GC1328,Omicron BA.2/BA.5
GC1328,Wuhan-Hu-1
GC1329,Omicron BA.2/BA.5
GC1329,Wuhan-Hu-1
GC1330,Omicron BA.2/BA.5
GC1331,Omicron BA.2/BA.5
GC1331,Wuhan-Hu-1
GC1335,Omicron BA.2/BA.5
GC1335,Wuhan-Hu-1
GC1337,Omicron BA.2/BA.5
GC1337,Wuhan-Hu-1
GC1338,Omicron BA.2/BA.5
GC1340,Omicron BA.2/BA.5
GC1340,Wuhan-Hu-1
GC1341,Omicron BA.2/BA.5
GC1342,Omicron BA.2/BA.5
GC1344,Omicron BA.2/BA.5
GC1345,Omicron BA.2/BA.5
GC1345,Wuhan-Hu-1
GC1346,Omicron BA.2/BA.5
GC1350,Omicron BA.2/BA.5
GC1350,Wuhan-Hu-1
GC1351,Omicron BA.2/BA.5
GC1352,Omicron BA.2/BA.5
GC1354,Omicron BA.2/BA.5
GC1355,Omicron BA.2/BA.5
GC1355,Wuhan-Hu-1
GC1356,Omicron BA.2/BA.5
GC1357,Omicron BA.2/BA.5
GC1357,Wuhan-Hu-1
GC1358,Omicron BA.2/BA.5
GC1360,Omicron BA.2/BA.5
GC1361,Omicron BA.2/BA.5
GC1363,Omicron BA.2/BA.5
GC1363,Wuhan-Hu-1
GC1364,Omicron BA.2/BA.5
GC1364,Wuhan-Hu-1
GC1365,Omicron BA.2/BA.5
GC1365,Wuhan-Hu-1
GC1366,Omicron BA.2/BA.5
GC1367,Omicron BA.2/BA.5
GC1369,Omicron BA.2/BA.5
GC1371,Omicron BA.2/BA.5
GC1372,Omicron BA.2/BA.5
GC1372,Wuhan-Hu-1
GC1373,Omicron BA.2/BA.5
GC1374,Omicron BA.2/BA.5
GC1375,Omicron BA.2/BA.5
GC1376,Omicron BA.2/BA.5
GC1377,Omicron BA.2/BA.5
GC1378,Omicron BA.2/BA.5
GC1378,Wuhan-Hu-1
GC1379,Omicron BA.2/BA.5
GC1381,Omicron BA.2/BA.5
GC1382,Omicron BA.2/BA.5
GC1382,Wuhan-Hu-1
GC1383,Omicron BA.2/BA.5
GC1385,Omicron BA.2/BA.5
GC1386,Omicron BA.2/BA.5
GC1388,Omicron BA.2/BA.5
GC1389,Omicron BA.2/BA.5
GC1390,Omicron BA.2/BA.5
GC1394,Omicron BA.2/BA.5
GC1394,Wuhan-Hu-1
GC1395,Omicron BA.2/BA.5
GC1395,Wuhan-Hu-1
GC1397,Omicron BA.2/BA.5
GC1397,Wuhan-Hu-1
GC1399,Omicron BA.2/BA.5
GC1400,Omicron BA.2/BA.5
GC1401,Omicron BA.2/BA.5
GC1402,Omicron BA.2/BA.5
GC1404,Omicron BA.2/BA.5
GC1405,Omicron BA.2/BA.5
GC1406,Omicron BA.2/BA.5
GC1408,Omicron BA.2/BA.5
GC1408,Wuhan-Hu-1
GC1410,Omicron BA.2/BA.5
GC1411,Omicron BA.2/BA.5
GC1413,Omicron BA.2/BA.5
GC1415,Omicron BA.2/BA.5
GC1416,Omicron BA.2/BA.5
GC1418,Omicron BA.2/BA.5
GC1419,Omicron BA.2/BA.5
GC1420,Omicron BA.2/BA.5
GC1422,Omicron BA.2/BA.5
GC1425,Omicron BA.2/BA.5
GC1428,Omicron BA.2/BA.5
GC1428,Wuhan-Hu-1
GC1430,Omicron BA.2/BA.5
GC1431,Omicron BA.2/BA.5
GC1432,Omicron BA.2/BA.5
GC1433,Omicron BA.2/BA.5
GC1434,Omicron BA.2/BA.5
GC1435,Omicron BA.2/BA.5
GC1436,Omicron BA.2/BA.5
GC1437,Omicron BA.2/BA.5
GC1438,Omicron BA.2/BA.5
GC1439,Omicron BA.2/BA.5
GC1440,Omicron BA.2/BA.5
GC1441,Omicron BA.2/BA.5
GC1442,Omicron BA.2/BA.5
GC1443,Omicron BA.2/BA.5
GC1443,Wuhan-Hu-1
GC1444,Omicron BA.2/BA.5
GC1444,Wuhan-Hu-1
GC1445,Omicron BA.2/BA.5
GC1446,Omicron BA.2/BA.5
GC1447,Omicron BA.2/BA.5
GC1447,Wuhan-Hu-1
GC1448,Omicron BA.2/BA.5
GC1449,Omicron BA.2/BA.5
GC1450,Omicron BA.2/BA.5
GC1451,Omicron BA.2/BA.5
GC1452,Omicron BA.2/BA.5
GC1453,Omicron BA.2/BA.5
GC1455,Omicron BA.2/BA.5
GC1456,Omicron BA.2/BA.5
GC1457,Omicron BA.2/BA.5
GC1459,Omicron BA.2/BA.5
GC1459,Wuhan-Hu-1
GC1460,Omicron BA.2/BA.5
GC1460,Wuhan-Hu-1
GC1461,Omicron BA.2/BA.5
GC1461,Wuhan-Hu-1
GC1462,Omicron BA.2/BA.5
GC1463,Omicron BA.2/BA.5
GC1463,Wuhan-Hu-1
GC1465,Omicron BA.2/BA.5
GC1466,Omicron BA.2/BA.5
GC1466,Wuhan-Hu-1
GC1467,Omicron BA.2/BA.5
GC1467,Wuhan-Hu-1
GC1468,Omicron BA.2/BA.5
GC1468,Wuhan-Hu-1
GC1469,Omicron BA.2/BA.5
GC1470,Omicron BA.2/BA.5
GC1470,Wuhan-Hu-1
GC1472,Omicron BA.2/BA.5
GC1472,Wuhan-Hu-1
GC1473,Omicron BA.2/BA.5
GC1473,Wuhan-Hu-1
GC1474,Omicron BA.2/BA.5
GC1475,Omicron BA.2/BA.5
GC1475,Wuhan-Hu-1
GC1476,Omicron BA.2/BA.5
GC1476,Wuhan-Hu-1
GC1478,Omicron BA.2/BA.5
GC1479,Omicron BA.2/BA.5
GC1480,Omicron BA.2/BA.5
GC1480,Wuhan-Hu-1
GC1481,Omicron BA.2/BA.5
GC1481,Wuhan-Hu-1
GC1482,Omicron BA.2/BA.5
GC1483,Omicron BA.2/BA.5
GC1483,Wuhan-Hu-1
GC1485,Omicron BA.2/BA.5
GC1488,Omicron BA.2/BA.5
GC1488,Wuhan-Hu-1
GC1489,Omicron BA.2/BA.5
GC1489,Wuhan-Hu-1
GC1490,Omicron BA.2/BA.5
GC1490,Wuhan-Hu-1
GC1492,Omicron BA.2/BA.5
GC1492,Wuhan-Hu-1
GC1493,Omicron BA.2/BA.5
GC1494,Omicron BA.2/BA.5
GC1495,Omicron BA.2/BA.5
GC1495,Wuhan-Hu-1
GC1496,Omicron BA.2/BA.5
GC1496,Wuhan-Hu-1
GC1497,Omicron BA.2/BA.5
GC1498,Omicron BA.2/BA.5
GC1500,Omicron BA.2/BA.5
GC1500,Wuhan-Hu-1
GC1501,Omicron BA.2/BA.5
GC1501,Wuhan-Hu-1
GC1502,Omicron BA.2/BA.5
GC1502,Wuhan-Hu-1
GC1504,Omicron BA.2/BA.5
GC1504,Wuhan-Hu-1
GC1507,Omicron BA.2/BA.5
GC1507,Wuhan-Hu-1
GC1509,Omicron BA.2/BA.5
GC1510,Omicron BA.2/BA.5
GC1512,Omicron BA.2/BA.5
GC1512,Wuhan-Hu-1
GC1513,Omicron BA.2/BA.5
GC1513,Wuhan-Hu-1
GC1514,Omicron BA.2/BA.5
GC1515,Omicron BA.2/BA.5
GC1515,Wuhan-Hu-1
GC1516,Omicron BA.2/BA.5
GC1518,Omicron BA.2/BA.5
GC1518,Wuhan-Hu-1
GC1519,Omicron BA.2/BA.5
GC1519,Wuhan-Hu-1
GC1520,Omicron BA.2/BA.5
GC1524,Omicron BA.2/BA.5
GC1525,Omicron BA.2/BA.5
GC1525,Wuhan-Hu-1
GC1526,Omicron BA.2/BA.5
GC1526,Wuhan-Hu-1
GC1527,Omicron BA.2/BA.5
GC1528,Omicron BA.2/BA.5
GC1529,Omicron BA.2/BA.5
GC1529,Wuhan-Hu-1
GC1530,Omicron BA.2/BA.5
GC1530,Wuhan-Hu-1
GC1531,Omicron BA.2/BA.5
GC1532,Omicron BA.2/BA.5
GC1533,Omicron BA.2/BA.5
GC1534,Omicron BA.2/BA.5
GC1535,Omicron BA.2/BA.5
GC1535,Wuhan-Hu-1
GC1536,Omicron BA.2/BA.5
GC1537,Omicron BA.2/BA.5
GC1537,Wuhan-Hu-1
GC1538,Omicron BA.2/BA.5
GC1538,Wuhan-Hu-1
GC1539,Omicron BA.2/BA.5
GC1539,Wuhan-Hu-1
GC1540,Omicron BA.2/BA.5
GC1540,Wuhan-Hu-1
GC1541,Omicron BA.2/BA.5
GC1543,Omicron BA.2/BA.5
GC1544,Omicron BA.2/BA.5
GC1545,Omicron BA.2/BA.5
GC1545,Wuhan-Hu-1
GC1547,Omicron BA.2/BA.5
GC1548,Omicron BA.2/BA.5
GC1548,Wuhan-Hu-1
GC1551,Omicron BA.2/BA.5
GC1552,Omicron BA.2/BA.5
GC1552,Wuhan-Hu-1
GC1553,Omicron BA.2/BA.5
GC1554,Omicron BA.2/BA.5
GC1554,Wuhan-Hu-1
GC1555,Omicron BA.2/BA.5
GC1555,Wuhan-Hu-1
GC1556,Omicron BA.2/BA.5
GC1556,Wuhan-Hu-1
GC1557,Omicron BA.2/BA.5
GC1558,Omicron BA.2/BA.5
GC1558,Wuhan-Hu-1
GC1560,Omicron BA.2/BA.5
GC1561,Omicron BA.2/BA.5
GC1561,Wuhan-Hu-1
GC1562,Omicron BA.2/BA.5
GC1562,Wuhan-Hu-1
GC1563,Omicron BA.2/BA.5
GC1563,Wuhan-Hu-1
GC1564,Omicron BA.2/BA.5
GC1564,Wuhan-Hu-1
GC1565,Omicron BA.2/BA.5
GC1566,Omicron BA.2/BA.5
GC1568,Omicron BA.2/BA.5
GC1569,Omicron BA.2/BA.5
GC1569,Wuhan-Hu-1
GC1570,Omicron BA.2/BA.5
GC1570,Wuhan-Hu-1
GC1571,Omicron BA.2/BA.5
GC1572,Omicron BA.2/BA.5
GC1572,Wuhan-Hu-1
GC1573,Omicron BA.2/BA.5
GC1574,Omicron BA.2/BA.5
GC1574,Wuhan-Hu-1
GC1575,Omicron BA.2/BA.5
GC1575,Wuhan-Hu-1
GC1576,Omicron BA.2/BA.5
GC1576,Wuhan-Hu-1
GC1577,Omicron BA.2/BA.5
GC1578,Omicron BA.2/BA.5
GC1578,Wuhan-Hu-1
GC1579,Omicron BA.2/BA.5
GC1579,Wuhan-Hu-1
GC1580,Omicron BA.2/BA.5
GC1580,Wuhan-Hu-1
GC1581,Omicron BA.2/BA.5
GC1581,Wuhan-Hu-1
GC1582,Omicron BA.2/BA.5
GC1582,Wuhan-Hu-1
GC1584,Omicron BA.2/BA.5
GC1584,Wuhan-Hu-1
GC1586,Omicron BA.2/BA.5
GC1587,Omicron BA.2/BA.5
GC1587,Wuhan-Hu-1
GC1588,Omicron BA.2/BA.5
GC1588,Wuhan-Hu-1
GC1589,Omicron BA.2/BA.5
GC1590,Omicron BA.2/BA.5
GC1590,Wuhan-Hu-1
GC1591,Omicron BA.2/BA.5
GC1595,Omicron BA.2/BA.5
GC1595,Wuhan-Hu-1
GC1596,Omicron BA.2/BA.5
GC1596,Wuhan-Hu-1
GC1598,Omicron BA.2/BA.5
GC1599,Omicron BA.2/BA.5
GC1599,Wuhan-Hu-1
GC1600,Omicron BA.2/BA.5
GC1601,Omicron BA.2/BA.5
GC1603,Omicron BA.2/BA.5
GC1603,Wuhan-Hu-1
GC1604,Omicron BA.2/BA.5
GC1604,Wuhan-Hu-1
GC1605,Omicron BA.2/BA.5
GC1605,Wuhan-Hu-1
GC1606,Omicron BA.2/BA.5
GC1606,Wuhan-Hu-1
GC1607,Omicron BA.2/BA.5
GC1607,Wuhan-Hu-1
GC1608,Omicron BA.2/BA.5
GC1608,Wuhan-Hu-1
GC1609,Omicron BA.2/BA.5
GC1609,Wuhan-Hu-1
GC1610,Omicron BA.2/BA.5
GC1610,Wuhan-Hu-1
GC1611,Omicron BA.2/BA.5
GC1611,Wuhan-Hu-1
GC1613,Omicron BA.2/BA.5
GC1613,Wuhan-Hu-1
GC1614,Omicron BA.2/BA.5
GC1614,Wuhan-Hu-1
GC1616,Omicron BA.2/BA.5
GC1617,Omicron BA.2/BA.5
GC1618,Omicron BA.2/BA.5
GC1619,Omicron BA.2/BA.5
GC1619,Wuhan-Hu-1
GC1620,Omicron BA.2/BA.5
GC1620,Wuhan-Hu-1
GC1621,Omicron BA.2/BA.5
GC1621,Wuhan-Hu-1
GC1622,Omicron BA.2/BA.5
GC1622,Wuhan-Hu-1
GC1623,Omicron BA.2/BA.5
GC1624,Omicron BA.2/BA.5
GC1624,Wuhan-Hu-1
GC1627,Omicron BA.2/BA.5
GC1627,Wuhan-Hu-1
GC1629,Omicron BA.2/BA.5
GC1630,Omicron BA.2/BA.5
GC1631,Omicron BA.2/BA.5
GC1632,Omicron BA.2/BA.5
GC1632,Wuhan-Hu-1
GC1634,Omicron BA.2/BA.5
GC1635,Omicron BA.2/BA.5
GC1636,Omicron BA.2/BA.5
GC1637,Omicron BA.2/BA.5
GC1640,Omicron BA.2/BA.5
GC1641,Omicron BA.2/BA.5
GC1642,Omicron BA.2/BA.5
GC1643,Omicron BA.2/BA.5
GC1644,Omicron BA.2/BA.5
GC1645,Omicron BA.2/BA.5
GC1645,Wuhan-Hu-1
GC1646,Omicron BA.2/BA.5
GC1647,Omicron BA.2/BA.5
GC1647,Wuhan-Hu-1
GC1651,Omicron BA.2/BA.5
GC1652,Omicron BA.2/BA.5
GC1653,Omicron BA.2/BA.5
GC1655,Omicron BA.2/BA.5
GC1658,Omicron BA.2/BA.5
GC1658,Wuhan-Hu-1
GC1659,Omicron BA.2/BA.5
GC1661,Omicron BA.2/BA.5
GC1662,Omicron BA.2/BA.5
GC1663,Omicron BA.2/BA.5
GC1663,Wuhan-Hu-1
GC1664,Omicron BA.2/BA.5
GC1666,Omicron BA.2/BA.5
GC1667,Omicron BA.2/BA.5
GC1668,Omicron BA.2/BA.5
GC1669,Omicron BA.2/BA.5
GC1670,Omicron BA.2/BA.5
GC1671,Omicron BA.2/BA.5
GC1672,Omicron BA.2/BA.5
GC1673,Omicron BA.2/BA.5
GC1674,Omicron BA.2/BA.5
GC1675,Omicron BA.2/BA.5
GC1675,Wuhan-Hu-1
GC1677,Omicron BA.2/BA.5
GC1678,Omicron BA.2/BA.5
GC1680,Omicron BA.2/BA.5
GC1680,Wuhan-Hu-1
GC1681,Omicron BA.2/BA.5
GC1682,Omicron BA.2/BA.5
GC1683,Omicron BA.2/BA.5
GC1684,Omicron BA.2/BA.5
GC1685,Omicron BA.2/BA.5
GC1686,Omicron BA.2/BA.5
GC1687,Omicron BA.2/BA.5
GC1688,Omicron BA.2/BA.5
GC1689,Omicron BA.2/BA.5
GC1690,Omicron BA.2/BA.5
GC1691,Omicron BA.2/BA.5
GC1691,Wuhan-Hu-1
GC1692,Omicron BA.2/BA.5
GC1693,Omicron BA.2/BA.5
GC1694,Omicron BA.2/BA.5
GC1696,Omicron BA.2/BA.5
GC1697,Omicron BA.2/BA.5
GC1699,Omicron BA.2/BA.5
GC1700,Omicron BA.2/BA.5
GC1701,Omicron BA.2/BA.5
GC1702,Omicron BA.2/BA.5
GC1704,Omicron BA.2/BA.5
GC1705,Omicron BA.2/BA.5
GC1706,Omicron BA.2/BA.5
GC1706,Wuhan-Hu-1
GC1707,Omicron BA.2/BA.5
GC1708,Omicron BA.2/BA.5
GC1709,Omicron BA.2/BA.5
GC1709,Wuhan-Hu-1
GC1710,Omicron BA.2/BA.5
GC1712,Omicron BA.2/BA.5
GC1713,Omicron BA.2/BA.5
GC1713,Wuhan-Hu-1
GC1714,Omicron BA.2/BA.5
GC1715,Omicron BA.2/BA.5
GC1716,Omicron BA.2/BA.5
GC1716,Wuhan-Hu-1
GC1718,Omicron BA.2/BA.5
GC1719,Omicron BA.2/BA.5
GC1720,Omicron BA.2/BA.5
GC1721,Omicron BA.2/BA.5
GC1721,Wuhan-Hu-1
GC1722,Omicron BA.2/BA.5
GC1722,Wuhan-Hu-1
GC1723,Omicron BA.2/BA.5
GC1724,Omicron BA.2/BA.5
GC1724,Wuhan-Hu-1
GC1725,Omicron BA.2/BA.5
GC1725,Wuhan-Hu-1
GC1726,Omicron BA.2/BA.5
GC1726,Wuhan-Hu-1
GC1727,Omicron BA.2/BA.5
GC1727,Wuhan-Hu-1
GC1728,Omicron BA.2/BA.5
GC1728,Wuhan-Hu-1
GC1730,Omicron BA.2/BA.5
GC1731,Omicron BA.2/BA.5
GC1731,Wuhan-Hu-1
GC1732,Omicron BA.2/BA.5
GC1732,Wuhan-Hu-1
GC1733,Omicron BA.2/BA.5
GC1733,Wuhan-Hu-1
GC1734,Omicron BA.2/BA.5
GC1736,Omicron BA.2/BA.5
GC1736,Wuhan-Hu-1
GC1737,Omicron BA.2/BA.5
GC1737,Wuhan-Hu-1
GC1738,Omicron BA.2/BA.5
GC1738,Wuhan-Hu-1
GC1739,Omicron BA.2/BA.5
GC1741,Omicron BA.2/BA.5
GC1743,Omicron BA.2/BA.5
GC1744,Omicron BA.2/BA.5
GC1744,Wuhan-Hu-1
GC1745,Omicron BA.2/BA.5
GC1745,Wuhan-Hu-1
GC1746,Omicron BA.2/BA.5
GC1746,Wuhan-Hu-1
GC1747,Omicron BA.2/BA.5
GC1748,Omicron BA.2/BA.5
GC1749,Omicron BA.2/BA.5
GC1750,Omicron BA.2/BA.5
GC1750,Wuhan-Hu-1
GC1751,Omicron BA.2/BA.5
GC1752,Omicron BA.2/BA.5
GC1752,Wuhan-Hu-1
GC1753,Omicron BA.2/BA.5
GC1754,Omicron BA.2/BA.5
GC1755,Omicron BA.2/BA.5
GC1756,Omicron BA.2/BA.5
GC1756,Wuhan-Hu-1
GC1757,Omicron BA.2/BA.5
GC1758,Omicron BA.2/BA.5
GC1759,Omicron BA.2/BA.5
GC1760,Omicron BA.2/BA.5
GC1761,Omicron BA.2/BA.5
GC1762,Omicron BA.2/BA.5
GC1763,Omicron BA.2/BA.5
GC1764,Omicron BA.2/BA.5
GC1765,Omicron BA.2/BA.5
GC1766,Omicron BA.2/BA.5
GC1768,Omicron BA.2/BA.5
GC1769,Omicron BA.2/BA.5
GC1770,Omicron BA.2/BA.5
GC1771,Omicron BA.2/BA.5
GC1771,Wuhan-Hu-1
GC1772,Omicron BA.2/BA.5
GC1772,Wuhan-Hu-1
GC1773,Omicron BA.2/BA.5
GC1775,Omicron BA.2/BA.5
GC1776,Omicron BA.2/BA.5
GC1777,Omicron BA.2/BA.5
GC1778,Omicron BA.2/BA.5
GC1780,Omicron BA.2/BA.5
GC1783,Omicron BA.2/BA.5
GC1787,Omicron BA.2/BA.5
GC1788,Omicron BA.2/BA.5
GC1789,Omicron BA.2/BA.5
GC1790,Omicron BA.2/BA.5
GC1791,Omicron BA.2/BA.5
GC1792,Omicron BA.2/BA.5
GC1793,Omicron BA.2/BA.5
GC1794,Omicron BA.2/BA.5
GC1794,Wuhan-Hu-1
GC1795,Omicron BA.2/BA.5
GC1796,Omicron BA.2/BA.5
GC1797,Omicron BA.2/BA.5
GC1798,Omicron BA.2/BA.5
GC1799,Omicron BA.2/BA.5
GC1800,Omicron BA.2/BA.5
GC1800,Wuhan-Hu-1
GC1801,Omicron BA.2/BA.5
GC1804,Omicron BA.2/BA.5
GC1804,Wuhan-Hu-1
GC1805,Omicron BA.2/BA.5
GC1807,Omicron BA.2/BA.5
GC1807,Wuhan-Hu-1
GC1808,Omicron BA.2/BA.5
GC1809,Omicron BA.2/BA.5
GC1810,Omicron BA.2/BA.5
GC1811,Omicron BA.2/BA.5
GC1812,Omicron BA.2/BA.5
GC1812,Wuhan-Hu-1
GC1813,Omicron BA.2/BA.5
GC1814,Omicron BA.2/BA.5
GC1815,Omicron BA.2/BA.5
GC1816,Omicron BA.2/BA.5
GC1817,Omicron BA.2/BA.5
GC1819,Omicron BA.2/BA.5
GC1819,Wuhan-Hu-1
GC1821,Omicron BA.2/BA.5
GC1821,Wuhan-Hu-1
GC1823,Omicron BA.2/BA.5
GC1824,Omicron BA.2/BA.5
GC1825,Omicron BA.2/BA.5
GC1826,Omicron BA.2/BA.5
GC1827,Omicron BA.2/BA.5
GC1828,Omicron BA.2/BA.5
GC1830,Omicron BA.2/BA.5
GC1832,Omicron BA.2/BA.5
GC1832,Wuhan-Hu-1
GC1833,Omicron BA.2/BA.5
GC1833,Wuhan-Hu-1
GC1835,Omicron BA.2/BA.5
GC1835,Wuhan-Hu-1
GC1836,Omicron BA.2/BA.5
GC1836,Wuhan-Hu-1
GC1837,Omicron BA.2/BA.5
GC1837,Wuhan-Hu-1
GC1838,Omicron BA.2/BA.5
GC1838,Wuhan-Hu-1
GC1839,Omicron BA.2/BA.5
GC1843,Omicron BA.2/BA.5
GC1844,Omicron BA.2/BA.5
GC1845,Omicron BA.2/BA.5
GC1846,Omicron BA.2/BA.5
GC1846,Wuhan-Hu-1
GC1847,Omicron BA.2/BA.5
GC1847,Wuhan-Hu-1
GC1848,Omicron BA.2/BA.5
GC1848,Wuhan-Hu-1
GC1849,Omicron BA.2/BA.5
GC1849,Wuhan-Hu-1
GC1850,Omicron BA.2/BA.5
GC1850,Wuhan-Hu-1
GC1851,Omicron BA.2/BA.5
GC1851,Wuhan-Hu-1
GC1852,Omicron BA.2/BA.5
GC1853,Omicron BA.2/BA.5
GC1853,Wuhan-Hu-1
GC1854,Omicron BA.2/BA.5
GC1856,Omicron BA.2/BA.5
GC1857,Omicron BA.2/BA.5
GC1857,Wuhan-Hu-1
GC1858,Omicron BA.2/BA.5
GC1859,Omicron BA.2/BA.5
GC1860,Omicron BA.2/BA.5
GC1860,Wuhan-Hu-1
GC1861,Omicron BA.2/BA.5
GC1863,Omicron BA.2/BA.5
GC1863,Wuhan-Hu-1
GC1864,Omicron BA.2/BA.5
GC1864,Wuhan-Hu-1
GC1865,Omicron BA.2/BA.5
GC1866,Omicron BA.2/BA.5
GC1867,Omicron BA.2/BA.5
GC1868,Omicron BA.2/BA.5
GC1868,Wuhan-Hu-1
GC1869,Omicron BA.2/BA.5
GC1870,Omicron BA.2/BA.5
GC1871,Omicron BA.2/BA.5
GC1872,Omicron BA.2/BA.5
GC1872,Wuhan-Hu-1
GC1873,Omicron BA.2/BA.5
GC1874,Omicron BA.2/BA.5
GC1875,Omicron BA.2/BA.5
GC1876,Omicron BA.2/BA.5
GC1877,Omicron BA.2/BA.5
GC1878,Omicron BA.2/BA.5
GC1878,Wuhan-Hu-1
GC1879,Omicron BA.2/BA.5
GC1879,Wuhan-Hu-1
GC1880,Omicron BA.2/BA.5
GC1881,Omicron BA.2/BA.5
GC1882,Omicron BA.2/BA.5
GC1883,Omicron BA.2/BA.5
GC1884,Omicron BA.2/BA.5
GC1886,Omicron BA.2/BA.5
GC1888,Omicron BA.2/BA.5
GC1889,Omicron BA.2/BA.5
GC1890,Omicron BA.2/BA.5
GC1890,Wuhan-Hu-1
GC1891,Omicron BA.2/BA.5
GC1891,Wuhan-Hu-1
GC1893,Omicron BA.2/BA.5
GC1894,Omicron BA.2/BA.5
GC1895,Omicron BA.2/BA.5
GC1896,Omicron BA.2/BA.5
GC1897,Omicron BA.2/BA.5
GC1897,Wuhan-Hu-1
GC1898,Omicron BA.2/BA.5
GC1900,Omicron BA.2/BA.5
GC1901,Omicron BA.2/BA.5
GC1902,Omicron BA.2/BA.5
GC1902,Wuhan-Hu-1
GC1903,Omicron BA.2/BA.5
GC1904,Omicron BA.2/BA.5
GC1905,Omicron BA.2/BA.5
GC1907,Omicron BA.2/BA.5
GC1908,Omicron BA.2/BA.5
GC1912,Omicron BA.2/BA.5
GC1914,Omicron BA.2/BA.5
GC1915,Omicron BA.2/BA.5
GC1915,Wuhan-Hu-1
GC1916,Omicron BA.2/BA.5
GC1916,Wuhan-Hu-1
GC1918,Omicron BA.2/BA.5
GC1919,Omicron BA.2/BA.5
GC1920,Omicron BA.2/BA.5
GC1921,Omicron BA.2/BA.5
GC1921,Wuhan-Hu-1
GC1922,Omicron BA.2/BA.5
GC1923,Omicron BA.2/BA.5
GC1924,Omicron BA.2/BA.5
GC1924,Wuhan-Hu-1
GC1926,Omicron BA.2/BA.5
GC1927,Omicron BA.2/BA.5
GC1928,Omicron BA.2/BA.5
GC1929,Omicron BA.2/BA.5
GC1929,Wuhan-Hu-1
GC1931,Omicron BA.2/BA.5
GC1931,Wuhan-Hu-1
GC1934,Omicron BA.2/BA.5
GC1936,Omicron BA.2/BA.5
GC1937,Omicron BA.2/BA.5
GC1938,Omicron BA.2/BA.5
GC1938,Wuhan-Hu-1
GC1939,Omicron BA.2/BA.5
GC1940,Omicron BA.2/BA.5
GC1940,Wuhan-Hu-1
GC1941,Omicron BA.2/BA.5
GC1941,Wuhan-Hu-1
GC1942,Omicron BA.2/BA.5
GC1942,Wuhan-Hu-1
GC1943,Omicron BA.2/BA.5
GC1943,Wuhan-Hu-1
GC1944,Omicron BA.2/BA.5
GC1944,Wuhan-Hu-1
GC1945,Omicron BA.2/BA.5
GC1945,Wuhan-Hu-1
GC1946,Omicron BA.2/BA.5
GC1946,Wuhan-Hu-1
GC1948,Omicron BA.2/BA.5
GC1948,Wuhan-Hu-1
GC1950,Omicron BA.2/BA.5
GC1950,Wuhan-Hu-1
GC1951,Omicron BA.2/BA.5
GC1954,Omicron BA.2/BA.5
GC1954,Wuhan-Hu-1
GC1955,Omicron BA.2/BA.5
GC1955,Wuhan-Hu-1
GC1956,Omicron BA.2/BA.5
GC1956,Wuhan-Hu-1
GC1958,Omicron BA.2/BA.5
GC1962,Omicron BA.2/BA.5
GC1963,Omicron BA.2/BA.5
GC1964,Omicron BA.2/BA.5
GC1964,Wuhan-Hu-1
GC1965,Omicron BA.2/BA.5
GC1966,Omicron BA.2/BA.5
GC1967,Omicron BA.2/BA.5
GC1969,Omicron BA.2/BA.5
GC1969,Wuhan-Hu-1
GC1970,Omicron BA.2/BA.5
GC1972,Omicron BA.2/BA.5
GC1973,Omicron BA.2/BA.5
GC1974,Omicron BA.2/BA.5
GC1975,Omicron BA.2/BA.5
GC1976,Omicron BA.2/BA.5
GC1976,Wuhan-Hu-1
GC1977,Omicron BA.2/BA.5
GC1979,Omicron BA.2/BA.5
GC1980,Omicron BA.2/BA.5
GC1981,Omicron BA.2/BA.5
GC1982,Omicron BA.2/BA.5
GC1985,Omicron BA.2/BA.5
GC1986,Omicron BA.2/BA.5
GC1988,Omicron BA.2/BA.5
GC1988,Wuhan-Hu-1
GC1989,Omicron BA.2/BA.5
